Unnamed Column,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
1676,1 Block N 400 EAST,14030223,EPHRAIM,,null,03/08/2014 02:02:30 PM,Saturday,1,03/08/2014 01:09:00 AM,PUBLIC PEACE / DISTURBING PEACE<br>CLEARED,381065581,PUBLIC PEACE,39.360313,"{'type': 'Point', 'coordinates': [-111.577135, 39.360313]}",-111.577135,Disorder,UT,09/03/2014 01:03:28 PM,84627
1677,400 Block S MAIN,14030220,EPHRAIM,,null,03/08/2014 02:02:30 PM,Friday,21,03/07/2014 09:56:00 PM,PUBLIC PEACE / DISORDERLY CONDUCT<br>CLEARED,381065582,PUBLIC PEACE,39.3522773,"{'type': 'Point', 'coordinates': [-111.587175, 39.352277]}",-111.5871747,Disorder,UT,09/02/2014 01:03:27 PM,84627
1678,700 Block N 100 E,14030209,EPHRAIM,,null,03/08/2014 02:02:30 PM,Friday,15,03/07/2014 03:55:00 PM,/ <br>ACTIVE,381065583,Other,39.361568,"{'type': 'Point', 'coordinates': [-111.569957, 39.361568]}",-111.5699567,Other,UT,09/03/2014 01:03:28 PM,84627
1679,100 Block E 480 S,14030207,EPHRAIM,,null,03/08/2014 02:02:30 PM,Friday,14,03/07/2014 02:10:00 PM,CRIMINAL MISCHIEF / CRIMINAL MISCHIEF<br>INACTIVE,381065584,CRIMINAL MISCHIEF,39.3511235,"{'type': 'Point', 'coordinates': [-111.583145, 39.351124]}",-111.5831454,Property Crime,UT,09/02/2014 01:03:27 PM,84627
1680,1 Block EAST 100 NORTH,14030205,EPHRAIM,,null,03/08/2014 02:02:30 PM,Friday,13,03/07/2014 01:00:00 PM,"""TRAFFIC ACCIDENT / TRAFFIC ACCIDENT, VEHICLE DAMAGE<br>INACTIVE""",381065585,TRAFFIC ACCIDENT,39.3616261,"{'type': 'Point', 'coordinates': [-111.584332, 39.361626]}",-111.5843322,Traffic,UT,09/02/2014 01:03:27 PM,84627
1681,200 Block S MAIN ST,14030203,EPHRAIM,,null,03/08/2014 02:02:30 PM,Friday,11,03/07/2014 11:35:00 AM,ASSIST OTHER AGENCY / <br>CLEARED,381065586,ASSIST OTHER AGENCY,39.3544918,"{'type': 'Point', 'coordinates': [-111.587191, 39.354492]}",-111.5871909,Community Policing,UT,09/02/2014 01:03:27 PM,84627
1682,200 Block S MAIN ST,14030202,EPHRAIM,,null,03/08/2014 02:02:30 PM,Friday,11,03/07/2014 11:32:00 AM,BURGLAR ALARM / BURGLAR ALARM<br>CLEARED,381065587,BURGLAR ALARM,39.3544918,"{'type': 'Point', 'coordinates': [-111.587191, 39.354492]}",-111.5871909,Alarm,UT,09/02/2014 01:03:27 PM,84627
1683,1 Block S MAIN,14030244,EPHRAIM,,null,03/09/2014 01:02:28 PM,Saturday,19,03/08/2014 07:17:00 PM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,381648787,ASSIST OTHER AGENCY,39.359706,"{'type': 'Point', 'coordinates': [-111.587103, 39.359706]}",-111.5871035,Community Policing,UT,09/03/2014 01:03:28 PM,84627
1684,700 Block N MAIN,14030240,EPHRAIM,,null,03/09/2014 01:02:28 PM,Saturday,18,03/08/2014 06:04:00 PM,LOST PROPERTY / LOST PROPERTY<br>INACTIVE,381648788,LOST PROPERTY,39.3714659,"{'type': 'Point', 'coordinates': [-111.587034, 39.371466]}",-111.5870344,Property Crime,UT,09/03/2014 01:03:28 PM,84627
1685,1 Block S MAIN,14030237,EPHRAIM,,null,03/09/2014 01:02:28 PM,Saturday,17,03/08/2014 05:16:00 PM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,381648789,ASSIST OTHER AGENCY,39.359706,"{'type': 'Point', 'coordinates': [-111.587103, 39.359706]}",-111.5871035,Community Policing,UT,09/03/2014 01:03:28 PM,84627
1686,MAIN,14030232,EPHRAIM,,null,03/09/2014 01:02:28 PM,Saturday,11,03/08/2014 11:56:00 AM,MISCELLANEOUS / INFORMATION ONLY<br>CLEARED,381648790,MISCELLANEOUS,39.3504323,"{'type': 'Point', 'coordinates': [-111.587922, 39.350432]}",-111.5879222,Other,UT,09/03/2014 01:03:28 PM,84627
1687,MORONI CITY HALL,14030226,MORONI,,null,03/09/2014 01:02:28 PM,Saturday,10,03/08/2014 10:33:00 AM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,381648791,ASSIST OTHER AGENCY,39.5249615,"{'type': 'Point', 'coordinates': [-111.590472, 39.524962]}",-111.5904725,Community Policing,UT,09/03/2014 01:03:28 PM,84646
1688,700 Block NORTH MAIN,14030231,EPHRAIM,,null,03/09/2014 01:02:28 PM,Friday,11,03/07/2014 11:51:00 AM,MISCELLANEOUS / VIN INSPECTION<br>INACTIVE,381648792,MISCELLANEOUS,39.3714659,"{'type': 'Point', 'coordinates': [-111.587034, 39.371466]}",-111.5870344,Other,UT,09/02/2014 01:03:27 PM,84627
1689,15000 Block N 8500 E,14030263,SANPETE COUNTY,,null,03/10/2014 01:02:28 PM,Sunday,19,03/09/2014 07:26:00 PM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,382233017,ASSIST OTHER AGENCY,39.2783853,"{'type': 'Point', 'coordinates': [-111.631721, 39.278385]}",-111.6317213,Community Policing,UT,09/04/2014 01:03:24 PM,84642
1690,700 Block N MAIN,14030259,EPHRAIM,,null,03/10/2014 01:02:28 PM,Sunday,17,03/09/2014 05:17:00 PM,"""ACCIDENT - PROP DAMG / TRAFFIC ACCIDENT, PROPERTY DAMAGE<br>CLEARED""",382233018,ACCIDENT - PROP DAMG,39.3724927,"{'type': 'Point', 'coordinates': [-111.587061, 39.372493]}",-111.5870607,Emergency,UT,09/04/2014 01:03:24 PM,84627
1691,100 Block S 400 E,14030300,EPHRAIM,,null,03/11/2014 01:02:30 PM,Monday,22,03/10/2014 10:59:00 PM,SUSPICIOUS ACTIVITY / SUSPICIOUS ACTIVITY<br>CLEARED,383271542,SUSPICIOUS ACTIVITY,39.3573005,"{'type': 'Point', 'coordinates': [-111.577217, 39.357301]}",-111.5772171,Community Policing,UT,09/05/2014 01:03:24 PM,84627
1692,BLACKHILL,14030298,EPHRAIM,,null,03/11/2014 01:02:30 PM,Monday,22,03/10/2014 10:39:00 PM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,383271543,ASSIST OTHER AGENCY,39.383018,"{'type': 'Point', 'coordinates': [-111.538248, 39.383018]}",-111.5382477,Community Policing,UT,09/05/2014 01:03:24 PM,84627
1693,200 Block N MAIN ST,15030711,EPHRAIM,,,03/21/2015 01:04:37 PM,Friday,14,03/20/2015 02:51:00 PM,"ACCIDENT - PROP DAMG / TRAFFIC ACCIDENT, PROPERTY DAMAGE<br>CLEARED",710507448,ACCIDENT - PROP DAMG,39.3648917,"{'type': 'Point', 'coordinates': [-111.5867747, 39.3648917]}",-111.5867747,Emergency,UT,09/15/2015 01:11:47 PM,84627
1694,1 Block S MAIN,15030715,EPHRAIM,,,03/21/2015 01:04:37 PM,Friday,15,03/20/2015 03:50:00 PM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,710507447,ASSIST OTHER AGENCY,39.3594381,"{'type': 'Point', 'coordinates': [-111.5867847, 39.3594381]}",-111.5867847,Community Policing,UT,09/15/2015 01:11:47 PM,84627
1695,200 Block N. 100 E.,14030290,EPHRAIM,,null,03/11/2014 01:02:30 PM,Monday,16,03/10/2014 04:50:00 PM,"""ACCIDENT - PROP DAMG / TRAFFIC ACCIDENT, PROPERTY DAMAGE<br>CLEARED ADULT ARREST""",383271546,ACCIDENT - PROP DAMG,39.3634367,"{'type': 'Point', 'coordinates': [-111.58415, 39.363437]}",-111.5841498,Emergency,UT,09/05/2014 01:03:24 PM,84627
1696,600 Block S MAIN ST.,14030288,EPHRAIM,,null,03/11/2014 01:02:30 PM,Monday,16,03/10/2014 04:06:00 PM,"""ACCIDENT - INJURY / TRAFFIC ACCIDENT, INJURY<br>INACTIVE""",383271547,ACCIDENT - INJURY,39.3495643,"{'type': 'Point', 'coordinates': [-111.588469, 39.349564]}",-111.5884689,Emergency,UT,09/05/2014 01:03:24 PM,84627
1697,FIVE MILE JUNCTION,15030731,SANPETE COUNTY,,,03/21/2015 01:04:37 PM,Friday,18,03/20/2015 06:55:00 PM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,710507446,ASSIST OTHER AGENCY,39.3090085,"{'type': 'Point', 'coordinates': [-111.5706786, 39.3090085]}",-111.5706786,Community Policing,UT,09/15/2015 01:11:47 PM,84627
1698,1 Block S MAIN,14030320,EPHRAIM,,null,03/12/2014 01:02:46 PM,Tuesday,15,03/11/2014 03:59:00 PM,MISC INCIDENTS / <br>ACTIVE,384340472,MISC INCIDENTS,39.359706,"{'type': 'Point', 'coordinates': [-111.587103, 39.359706]}",-111.5871035,Other,UT,03/12/2014 01:02:46 PM,84627
1699,1 Block S MAIN,14030321,EPHRAIM,,null,03/12/2014 01:02:46 PM,Tuesday,15,03/11/2014 03:59:00 PM,MISC INCIDENTS / <br>ACTIVE,384340473,MISC INCIDENTS,39.359706,"{'type': 'Point', 'coordinates': [-111.587103, 39.359706]}",-111.5871035,Other,UT,03/12/2014 01:02:46 PM,84627
1700,100 Block E 100 S,14030319,EPHRAIM,,null,03/12/2014 01:02:46 PM,Tuesday,15,03/11/2014 03:41:00 PM,ASSIST OTHER AGENCY / <br>ACTIVE,384340474,ASSIST OTHER AGENCY,39.3580125,"{'type': 'Point', 'coordinates': [-111.582885, 39.358013]}",-111.5828853,Community Policing,UT,09/07/2014 01:03:19 PM,84627
1701,500 Block E CANYON RD.,14030311,EPHRAIM,,null,03/12/2014 01:02:46 PM,Tuesday,11,03/11/2014 11:01:00 AM,HARASSMENT / SUSPICIOUS/HARASSING PHONE CALLS<br>INACTIVE,384340475,HARASSMENT,39.3491666,"{'type': 'Point', 'coordinates': [-111.579397, 39.349167]}",-111.5793975,Assault,UT,09/06/2014 01:03:25 PM,84627
1702,1 Block S MAIN,14030310,EPHRAIM,,null,03/12/2014 01:02:46 PM,Tuesday,9,03/11/2014 09:53:00 AM,VEHICLE IMPOUND / <br>CLEARED,384340476,VEHICLE IMPOUND,39.359706,"{'type': 'Point', 'coordinates': [-111.587103, 39.359706]}",-111.5871035,Traffic,UT,09/06/2014 01:03:25 PM,84627
1703,200 Block E 110 N,14030308,EPHRAIM,,null,03/12/2014 01:02:46 PM,Tuesday,9,03/11/2014 09:28:00 AM,SUSPICIOUS ACTIVITY / SUSPICIOUS ACTIVITY<br>CLEARED,384340477,SUSPICIOUS ACTIVITY,39.3574087,"{'type': 'Point', 'coordinates': [-111.581869, 39.357409]}",-111.5818694,Community Policing,UT,09/06/2014 01:03:25 PM,84627
1704,300 Block E 60 SOUTH,14030365,EPHRAIM,,null,03/13/2014 01:02:41 PM,Wednesday,22,03/12/2014 10:41:00 PM,SUSPICIOUS ACTIVITY / SUSPICIOUS ACTIVITY<br>INACTIVE,385122795,SUSPICIOUS ACTIVITY,39.34633,"{'type': 'Point', 'coordinates': [-111.585137, 39.34633]}",-111.5851366,Community Policing,UT,09/07/2014 01:03:19 PM,84627
1705,1 Block S MAIN,14030362,EPHRAIM,,null,03/13/2014 01:02:41 PM,Wednesday,21,03/12/2014 09:21:00 PM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,385122796,ASSIST OTHER AGENCY,39.359706,"{'type': 'Point', 'coordinates': [-111.587103, 39.359706]}",-111.5871035,Community Policing,UT,09/07/2014 01:03:19 PM,84627
1706,300 Block E CENTER ST,14030350,EPHRAIM,,null,03/13/2014 01:02:41 PM,Wednesday,12,03/12/2014 12:58:00 PM,"""THEFT / THEFT, OTHER<br>INACTIVE""",385122797,THEFT,39.3597485,"{'type': 'Point', 'coordinates': [-111.579502, 39.359749]}",-111.5795016,Theft,UT,09/07/2014 01:03:19 PM,84627
1707,300 Block S MAIN,14030343,EPHRAIM,,null,03/13/2014 01:02:41 PM,Wednesday,10,03/12/2014 10:39:00 AM,ASSIST OTHER AGENCY / <br>CLEARED,385122798,ASSIST OTHER AGENCY,39.3544185,"{'type': 'Point', 'coordinates': [-111.587192, 39.354419]}",-111.5871921,Community Policing,UT,09/07/2014 01:03:19 PM,84627
1708,1 Block S 200 E,14030399,EPHRAIM,,null,03/14/2014 01:02:41 PM,Thursday,20,03/13/2014 08:43:00 PM,ASSIST OTHER AGENCY / <br>ACTIVE,386116229,ASSIST OTHER AGENCY,39.3585644,"{'type': 'Point', 'coordinates': [-111.581821, 39.358564]}",-111.5818206,Community Policing,UT,03/17/2014 01:02:54 PM,84627
1709,1 Block S 200 E,14030397,EPHRAIM,,null,03/14/2014 01:02:41 PM,Thursday,20,03/13/2014 08:27:00 PM,"""CONTROLLED SUBSTANCE / MARIJUANA, POSSESSION<br>CLEARED ADULT ARREST""",386116230,CONTROLLED SUBSTANCE,39.3585644,"{'type': 'Point', 'coordinates': [-111.581821, 39.358564]}",-111.5818206,Drugs,UT,09/08/2014 01:03:19 PM,84627
1710,MCDONDALDS,14030389,EPHRAIM,,null,03/14/2014 01:02:41 PM,Thursday,18,03/13/2014 06:04:00 PM,ABANDON VEHICLE / <br>CLEARED,386116231,ABANDON VEHICLE,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Traffic,UT,09/08/2014 01:03:19 PM,84627
1711,200 Block N 200 E,14030387,EPHRAIM,,null,03/14/2014 01:02:41 PM,Thursday,17,03/13/2014 05:53:00 PM,ABANDON VEHICLE / <br>ADMIN CLOSED,386116232,ABANDON VEHICLE,39.3634278,"{'type': 'Point', 'coordinates': [-111.581797, 39.363428]}",-111.5817973,Traffic,UT,09/08/2014 01:03:19 PM,84627
1712,100 Block S 200 EAST,15030766,EPHRAIM,,,03/22/2015 01:04:35 PM,Saturday,20,03/21/2015 08:00:00 PM,PUBLIC PEACE / DISTURBING PEACE<br>INACTIVE,710565024,PUBLIC PEACE,39.3569436,"{'type': 'Point', 'coordinates': [-111.5818317, 39.3569436]}",-111.5818317,Disorder,UT,09/16/2015 01:04:36 PM,84627
1713,300 Block W 100 N,14030384,EPHRAIM,,null,03/14/2014 01:02:41 PM,Thursday,15,03/13/2014 03:22:00 PM,ASSIST OTHER AGENCY / <br>REFERRED OTHER JURISDICTION,386116234,ASSIST OTHER AGENCY,39.3616322,"{'type': 'Point', 'coordinates': [-111.594687, 39.361632]}",-111.5946871,Community Policing,UT,09/08/2014 01:03:19 PM,84627
1714,500 Block N MAIN,14030381,EPHRAIM,,null,03/14/2014 01:02:41 PM,Thursday,14,03/13/2014 02:34:00 PM,ASSIST OTHER AGENCY / <br>ACTIVE,386116235,ASSIST OTHER AGENCY,39.3684147,"{'type': 'Point', 'coordinates': [-111.587033, 39.368415]}",-111.5870335,Community Policing,UT,09/09/2014 01:03:23 PM,84627
1715,100 Block EAST 100 SOUTH,14030370,EPHRAIM,,null,03/14/2014 01:02:41 PM,Thursday,9,03/13/2014 09:45:00 AM,"""BURGLARY / BURGLARY, UNFORCED ENTRY RESIDENCE<br>VICTIM REFUSED TO COOPERATE""",386116236,BURGLARY,39.3580128,"{'type': 'Point', 'coordinates': [-111.583032, 39.358013]}",-111.5830318,Breaking & Entering,UT,09/08/2014 01:03:19 PM,84627
1716,1 Block N 400 E PARK PLACE,14030420,EPHRAIM,,null,03/15/2014 01:02:43 PM,Friday,23,03/14/2014 11:27:00 PM,"""LIQUOR LAW / LIQUOR, POSSESS<br>CLEARED ADULT ARREST""",386863874,LIQUOR LAW,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Liquor,UT,09/09/2014 01:03:23 PM,84627
1717,1 Block SOUTH MAIN,14030418,EPHRAIM,,null,03/15/2014 01:02:43 PM,Friday,21,03/14/2014 09:38:00 PM,MISC INCIDENTS / MISCELLANEOUS INCIDENTS<br>ACTIVE,386863875,MISC INCIDENTS,39.359706,"{'type': 'Point', 'coordinates': [-111.587103, 39.359706]}",-111.5871035,Other,UT,09/09/2014 01:03:23 PM,84627
1718,600 Block E 100 NORTH,14030417,EPHRAIM,,null,03/15/2014 01:02:43 PM,Friday,20,03/14/2014 08:44:00 PM,"""SECURITY/WELFARE CHECK / WELFARE CHECK, PERSON<br>CLEARED""",386863876,SECURITY/WELFARE CHECK,39.3615831,"{'type': 'Point', 'coordinates': [-111.572357, 39.361583]}",-111.5723574,Community Policing,UT,09/09/2014 01:03:23 PM,84627
1719,200 Block S MAIN ST,14030413,EPHRAIM,,null,03/15/2014 01:02:43 PM,Friday,16,03/14/2014 04:51:00 PM,MISC INCIDENTS / MISCELLANEOUS INCIDENTS<br>CLEARED,386863877,MISC INCIDENTS,39.3562337,"{'type': 'Point', 'coordinates': [-111.587171, 39.356234]}",-111.5871706,Other,UT,09/09/2014 01:03:23 PM,84627
1720,400 Block E 100 N,15030800,EPHRAIM,,,03/24/2015 01:04:35 PM,Monday,10,03/23/2015 10:18:00 AM,SUSPICIOUS ACTIVITY / SUSPICIOUS ACTIVITY<br>INACTIVE,710707784,SUSPICIOUS ACTIVITY,39.361573,"{'type': 'Point', 'coordinates': [-111.5759046, 39.361573]}",-111.5759046,Community Policing,UT,09/18/2015 01:04:50 PM,84627
1721,1 Block S MAIN,14030438,EPHRAIM,,null,03/16/2014 01:02:40 PM,Saturday,20,03/15/2014 08:49:00 PM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,387490444,ASSIST OTHER AGENCY,39.359706,"{'type': 'Point', 'coordinates': [-111.587103, 39.359706]}",-111.5871035,Community Policing,UT,09/10/2014 01:03:20 PM,84627
1722,200 Block E CENTER,14030460,EPHRAIM,,null,03/17/2014 01:02:54 PM,Monday,1,03/17/2014 01:18:00 AM,"""LIQUOR LAW / LIQUOR, POSSESS<br>CLEARED ADULT ARREST""",388087712,LIQUOR LAW,39.3597525,"{'type': 'Point', 'coordinates': [-111.580964, 39.359753]}",-111.5809638,Liquor,UT,09/12/2014 01:03:18 PM,84627
1723,400 Block E 550 S,14030457,EPHRAIM,,null,03/17/2014 01:02:54 PM,Sunday,21,03/16/2014 09:40:00 PM,DUI / ALCOHOL<br>CLEARED ADULT ARREST,388087713,DUI,39.3710517,"{'type': 'Point', 'coordinates': [-111.577314, 39.371052]}",-111.5773138,Traffic,UT,09/11/2014 01:03:20 PM,84627
1724,400 Block E 100 S,15030810,EPHRAIM,,,03/24/2015 01:04:35 PM,Monday,13,03/23/2015 01:16:00 PM,HARASSMENT / SUSPICIOUS/HARASSING PHONE CALLS<br>INACTIVE,710707783,HARASSMENT,39.3579707,"{'type': 'Point', 'coordinates': [-111.5772102, 39.3579707]}",-111.5772102,Assault,UT,09/18/2015 01:04:50 PM,84627
1725,HYDRO PLANT,15030817,EPHRAIM,,,03/24/2015 01:04:35 PM,Monday,16,03/23/2015 04:22:00 PM,CRIMINAL MISCHIEF / CRIMINAL MISCHIEF<br>INACTIVE,710707782,CRIMINAL MISCHIEF,39.3596841,"{'type': 'Point', 'coordinates': [-111.5863052, 39.3596841]}",-111.5863052,Property Crime,UT,09/18/2015 01:04:51 PM,84627
1726,100 Block E 480 SOUTH,14030493,EPHRAIM,,null,03/18/2014 01:02:43 PM,Monday,23,03/17/2014 11:13:00 PM,"""TRESPASSING / TRESPASSING, PRIVATE PROPERTY<br>CLEARED""",389291486,TRESPASSING,39.3511235,"{'type': 'Point', 'coordinates': [-111.583145, 39.351124]}",-111.5831454,Property Crime,UT,09/12/2014 01:03:18 PM,84627
1727,700 Block N MAIN,14030489,EPHRAIM,,null,03/18/2014 01:02:43 PM,Monday,19,03/17/2014 07:52:00 PM,MISC INCIDENTS / MISCELLANEOUS INCIDENTS<br>CLEARED,389291487,MISC INCIDENTS,39.3724927,"{'type': 'Point', 'coordinates': [-111.587061, 39.372493]}",-111.5870607,Other,UT,09/12/2014 01:03:18 PM,84627
1728,700 Block N MAIN,14030486,EPHRAIM,,null,03/18/2014 01:02:43 PM,Monday,17,03/17/2014 05:37:00 PM,THEFT / SHOPLIFTING<br>CLEARED,389291488,THEFT,39.3724927,"{'type': 'Point', 'coordinates': [-111.587061, 39.372493]}",-111.5870607,Theft,UT,09/12/2014 01:03:18 PM,84627
1729,700 Block N MAIN & SEARS,14030471,EPHRAIM,,null,03/18/2014 01:02:43 PM,Monday,11,03/17/2014 11:17:00 AM,THEFT / SHOPLIFTING<br>CLEARED ADULT ARREST,389291489,THEFT,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Theft,UT,09/12/2014 01:03:18 PM,84627
1730,300 Block E 60 SOUTH,14030517,EPHRAIM,,null,03/19/2014 01:02:47 PM,Tuesday,17,03/18/2014 05:17:00 PM,TRESPASSING / <br>CLEARED,390035347,TRESPASSING,39.34633,"{'type': 'Point', 'coordinates': [-111.585137, 39.34633]}",-111.5851366,Property Crime,UT,09/13/2014 01:03:20 PM,84627
1731,100 Block N MAIN,14030516,EPHRAIM,,null,03/19/2014 01:02:47 PM,Tuesday,16,03/18/2014 04:33:00 PM,MISSING PERSON / <br>ACTIVE,390035348,MISSING PERSON,39.362431,"{'type': 'Point', 'coordinates': [-111.587128, 39.362431]}",-111.5871285,Missing Person,UT,09/14/2014 01:03:10 PM,84627
1732,200 Block E CENTER,14030500,EPHRAIM,,null,03/19/2014 01:02:47 PM,Tuesday,9,03/18/2014 09:12:00 AM,"""ACCIDENT - PROP DAMG / TRAFFIC ACCIDENT, PROPERTY DAMAGE<br>CLEARED""",390035349,ACCIDENT - PROP DAMG,39.3597806,"{'type': 'Point', 'coordinates': [-111.58068, 39.359781]}",-111.5806805,Emergency,UT,09/13/2014 01:03:20 PM,84627
1733,SR 89 SOUTH OF EPHRAIM,14030496,EPHRAIM,,null,03/19/2014 01:02:47 PM,Tuesday,7,03/18/2014 07:12:00 AM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,390035350,ASSIST OTHER AGENCY,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Community Policing,UT,09/13/2014 01:03:20 PM,84627
1734,1000 Block E 920 SOUTH,14030537,EPHRAIM,,null,03/20/2014 01:02:39 PM,Wednesday,17,03/19/2014 05:23:00 PM,CRIMINAL MISCHIEF / CRIMINAL MISCHIEF<br>INACTIVE,390822771,CRIMINAL MISCHIEF,39.3423438,"{'type': 'Point', 'coordinates': [-111.562162, 39.342344]}",-111.5621625,Property Crime,UT,09/14/2014 01:03:10 PM,84627
1735,100 Block E COLLEGE AVE,14030536,EPHRAIM,,null,03/20/2014 01:02:39 PM,Wednesday,17,03/19/2014 05:18:00 PM,FOUND PROPERTY / <br>CLEARED,390822772,FOUND PROPERTY,39.36107,"{'type': 'Point', 'coordinates': [-111.583777, 39.36107]}",-111.5837772,Property Crime,UT,09/14/2014 01:03:10 PM,84627
1736,1 Block E 700 SOUTH,15030842,EPHRAIM,,,03/25/2015 01:04:42 PM,Tuesday,20,03/24/2015 08:40:00 PM,BURGLAR ALARM / BURGLAR ALARM<br>CLEARED,710776514,BURGLAR ALARM,39.3471384,"{'type': 'Point', 'coordinates': [-111.5867835, 39.3471384]}",-111.5867835,Alarm,UT,09/19/2015 01:04:24 PM,84627
1737,1 Block W 700 S LOS AMIGOS RESTAURANT,14030564,EPHRAIM,,null,03/21/2014 01:02:44 PM,Thursday,15,03/20/2014 03:52:00 PM,"""HIT/RUN - PROP DAMAGE / TRAFFIC HIT/RUN, PROPERTY DAMAGE<br>CLEARED""",391884316,HIT/RUN - PROP DAMAGE,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Traffic,UT,09/15/2014 01:03:10 PM,84627
1738,400 Block E 100 S,14030551,EPHRAIM,,null,03/21/2014 01:02:44 PM,Thursday,11,03/20/2014 11:27:00 AM,DEATH / UNATTENDED DEATH<br>CLEARED,391884317,DEATH,39.351662,"{'type': 'Point', 'coordinates': [-111.584242, 39.351662]}",-111.5842418,Death,UT,09/15/2014 01:03:10 PM,84627
1739,300 Block S 400 E CHURCH OF THE BIBLE,14030550,EPHRAIM,,null,03/21/2014 01:02:44 PM,Thursday,11,03/20/2014 11:16:00 AM,ABANDON VEHICLE / ABANDON VEHICLE<br>CLEARED,391884318,ABANDON VEHICLE,39.3531457,"{'type': 'Point', 'coordinates': [-111.577419, 39.353146]}",-111.5774188,Traffic,UT,09/15/2014 01:03:10 PM,84627
1740,300 Block N MAIN,14030544,EPHRAIM,,null,03/21/2014 01:02:44 PM,Thursday,9,03/20/2014 09:44:00 AM,MISCELLANEOUS / INFORMATION ONLY<br>CLEARED,391884319,MISCELLANEOUS,39.3666073,"{'type': 'Point', 'coordinates': [-111.587041, 39.366607]}",-111.5870415,Other,UT,09/15/2014 01:03:10 PM,84627
1741,ENTRANCE 168 N 300 EAST,14030619,EPHRAIM,,null,03/23/2014 01:02:30 PM,Saturday,21,03/22/2014 09:15:00 PM,"""TRAFFIC ACCIDENT / TRAFFIC ACCIDENT, VEHICLE DAMAGE<br>INACTIVE""",395500532,TRAFFIC ACCIDENT,39.3629625,"{'type': 'Point', 'coordinates': [-111.579427, 39.362963]}",-111.5794272,Traffic,UT,09/17/2014 01:03:15 PM,84627
1742,400 Block S MAIN,14030612,EPHRAIM,,null,03/23/2014 01:02:30 PM,Saturday,15,03/22/2014 03:36:00 PM,THEFT / SHOPLIFTING<br>CLEARED ADULT ARREST,395500533,THEFT,39.3516494,"{'type': 'Point', 'coordinates': [-111.587302, 39.351649]}",-111.587302,Theft,UT,09/17/2014 01:03:15 PM,84627
1743,ANDERSON DRUG & ZIONS HOTEL,14030600,EPHRAIM,,null,03/23/2014 01:02:30 PM,Saturday,0,03/22/2014 12:10:00 AM,SUSPICIOUS ACTIVITY / SUSPICIOUS ACTIVITY<br>INACTIVE,395500534,SUSPICIOUS ACTIVITY,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Community Policing,UT,09/17/2014 01:03:15 PM,84627
1744,200 Block E 800 SOUTH,15030845,EPHRAIM,,,03/25/2015 01:04:42 PM,Wednesday,2,03/25/2015 02:59:00 AM,SUSPICIOUS PERSON / SUSPICIOUS PERSON<br>CLEARED,710776513,SUSPICIOUS PERSON,39.3449781,"{'type': 'Point', 'coordinates': [-111.5802085, 39.3449781]}",-111.5802085,Pedestrian Stop,UT,09/20/2015 01:04:17 PM,84627
1745,1 Block S 200 E,14030589,EPHRAIM,,null,03/23/2014 01:02:30 PM,Friday,14,03/21/2014 02:56:00 PM,ALARM / <br>ACTIVE,395500536,ALARM,39.3585741,"{'type': 'Point', 'coordinates': [-111.581857, 39.358574]}",-111.5818575,Alarm,UT,09/17/2014 01:03:15 PM,84627
1746,600 Block E 30 N,15030901,EPHRAIM,,,03/27/2015 01:04:44 PM,Wednesday,17,03/25/2015 05:32:00 PM,"OTHER ORDINANCE VIOLATION / ORDINANCE VIOLATION, OTHER<br>ADMIN CLOSED",711149621,OTHER ORDINANCE VIOLATION,39.3603393,"{'type': 'Point', 'coordinates': [-111.5712105, 39.3603393]}",-111.5712105,Other,UT,09/20/2015 01:04:19 PM,84627
